x,y
1.1210756935985045,1.1466236473956521
1.1424247704528905,1.9194781451261445
2.759064762832902,7.480294862391254
1.4055233867168417,3.3221840908098152
2.8843399465660133,6.083920265248295
3.0825855778332514,7.909808695950777
4.694588629556356,5.5981870212813
6.377397496573612,2.104544718264984
8.02087211654602,3.8490793573708246
3.311083616654883,5.617717631629624
5.11186730137447,5.6530062720554834
8.064089073875158,5.4434239782360745
4.842966224828482,6.378186965201774
1.4917584351333169,3.5109129883896735
8.908571638744924,2.588223760002446
9.30337168175373,6.532489974719215
1.7484260765470305,3.647874482686467
6.397901625807169,1.9738784398173974
2.9868861943106975,4.7801039860777115
9.326338358412986,6.733713418542886
2.309407815431878,5.168342879481899
6.830911698032542,4.693404395540969
2.8738872078420683,4.821593664289259
7.379427819637271,3.4803464526378636
6.649775352375836,4.996012062255719
3.830591965215313,7.367958602672931
1.2024470234287719,0.47087840133082937
2.2599373312318223,5.835984288415903
9.451341369742167,7.7393268580018235
2.421472193063138,5.913524936641443
6.642209141218238,4.297520035023193
9.118008541017169,5.020391725541508
2.857204420138822,7.188667214577503
7.139807282299952,3.8913734618397293
7.184928278161844,3.8337739082414584
7.313460020889497,4.405850665730171
6.262744483528778,3.7384945762300497
4.290305820093741,4.816220991730366
8.035441338145187,6.319360274860902
2.3505349306908974,5.142539114316666
8.970811196244057,6.540023287832209
7.095602874667967,3.8134008975160523
8.842959472229925,5.942165021473584
6.917464391488329,3.6063821889631607
9.420146572263507,7.029605171650015
6.105886355842132,2.845006606290889
5.562036875230425,5.857722926597617
9.597054287356514,8.9256618109122
4.045653550506119,7.926095020737147
7.963356482071098,3.4254894261895545
4.066192525094781,3.676632049166478
8.487446417757173,4.709246647234967
7.244747854149168,3.00473867112783
5.183671272728058,6.197438308197643
9.690171963918981,8.674055454548466
5.0406283651354675,5.386841007322916
6.54714871102513,4.935266018474063
7.637398702148705,5.6870489555231245
7.435136333601099,3.606610343045847
6.538054521385326,3.820692243417461
6.2138229709851025,4.683092643010008
6.448040485698517,1.9546110909388326
9.751158170187356,7.9254684171692364
5.617644325216262,3.5983005881520302
6.777333661125619,3.3514206854252717
3.5087837207854573,5.007202013002568
8.055145535936289,2.62395281753309
7.123079039254789,3.7292762428892985
9.777634592846555,7.602848209328855
6.494516998207665,3.1883548419028838
8.291168296679295,5.221266528224132
1.3232438247908913,3.414309125296648
7.986558859571282,3.6519983188278977
4.251995578414917,6.334079218670967
8.631389567087535,5.656544675852389
4.1957885748003205,6.34974073047982
9.164240474040602,6.585970835401236
6.458914084791186,3.3960006296683574
8.550593733825117,6.224726996090303
6.108631527629058,2.650984851740784
3.9516259951840014,5.419103502231172
8.649735592166042,4.735340557431703
4.90428660121729,5.6883497959309555
3.1392522636610227,5.5688800160103
1.0737477327113076,1.1531797295586632
3.815273938539259,5.503588818801774
7.686956827486999,2.5164010975171873
6.553351115207307,3.723469878847337
8.276127466888656,3.41439940462282
3.9767853594003615,7.26865440926767
2.981708845507875,6.034721899999694
5.763485065888581,3.105415820629437
1.705297523267827,4.701436293631577
3.553719971435941,6.463855735652456
2.5034683766391606,3.9821120605374025
7.96250449003638,3.519054062304404
1.8680541109699837,4.657647214305295
6.316905368318033,4.646771770731781
9.164942797339227,8.80180840963695
6.195872055868872,5.040752660790078
5.299960580141193,2.2035429190803573
6.271382632594484,2.7748133366576706
9.634365151186277,10.202262586592244
1.1546995600437409,0.758986203016605
7.816887259178591,3.4736592991702087
1.9000860582407164,2.771439975605327
4.629053516760354,7.004590268473502
8.933072228556892,6.286466042712091
4.203244717263862,4.840191022527568
4.649781394245305,4.925904032457999
2.9294416522708975,6.135659526493437
1.756270079509999,4.974705399303354
1.4239239327619415,3.6551462383477626
1.9962791323488762,3.9982938861763366
4.169918254006043,4.289478250237016
8.118621754804877,5.5930756884577555
7.275994567425356,3.6955388601460344
5.128000901776308,4.035121592867899
6.833302775300843,3.523019397589808
1.7964815894752435,4.012182957742574
2.414023270574767,4.05606170849325
8.274674916586617,5.586958848750381
5.728809576368628,4.297031687114913
2.6987221240826376,6.480466460861194
7.882542235579078,3.90779152712131
4.804735689799747,3.8887473652312203
7.9038086604026265,1.3564312485526395
3.5880339584147642,7.272839102009557
8.227787449520498,3.1990310940249564
8.557396423249882,6.968532558293676
5.642448315216587,5.388104909941424
6.0334141174332965,3.3791039131329086
7.775254348231759,5.461777886141135
2.9507242486271568,6.883245080223075
3.1248336004037123,4.587796929753134
9.728395968936304,10.729065769327836
5.156729810810538,5.732581394954255
9.790464878721368,9.5129204148562
8.517975451064219,3.8198313789810343
7.131082932773145,3.7740408969798684
9.893867230332866,8.3811390702021
4.73634056126327,4.438305575843666
9.842586356630385,8.575220122917118
9.467753762900395,8.023065394871011
7.725945289465216,3.3051483658934537
6.278299088534771,4.336627494184912
9.947684448322624,8.40259149056554
1.6174824054374768,2.4687082104704423
9.197995599008827,5.761350495317392
1.8859129762447011,5.205865117796246
5.419432474613973,4.284323042967717
8.265570532739748,4.368729450998588
1.7025268756699914,4.943217604041175
8.954852533898858,6.480105511697696
7.664417692312495,3.5810679493175
1.4618582455020053,2.8967158650739986
4.595859529148177,6.616014642066746
7.8558882601836455,4.925277850870007
9.04459018126508,7.449261466360899
5.891211016999865,4.151698767877894
2.854522663695772,5.6934862189968225
9.312752789744001,7.245968550231895
6.193486615519774,2.7391686961450783
2.028007461523181,4.737589085968625
7.737218437321584,3.3811929382170636
9.0238855379372,5.188147023903049
7.191815409041556,2.714520018224434
2.9512605275681247,6.289899682200955
2.984438847806424,5.9368023048626135
5.562867728473337,5.927644985608088
5.532586767250348,3.2925233617162215
8.497110574898823,5.168299494651083
5.638783026924412,4.108214929977011
9.577970577837009,8.364238441497173
1.6186040455485649,2.777880029872793
8.532163821577536,2.4772955600516413
2.5204694927756224,5.739828054021459
8.086150442489782,3.6891746149818383
3.8454782316052167,4.8997358958264545
9.068223001096186,6.367303759520535
8.185107189865374,5.785380915371129
4.528574220995851,4.081669607756824
7.484864714641577,4.927992287085955
9.70335782888777,9.151947555365549
3.204717499827443,7.342307512608248
7.519284717685635,3.826747989136954
6.145301461567807,3.4230025151330876
7.247936332343754,3.0643213977879027
8.989328740111304,5.542734099654194
8.224412185643612,5.179681222771933
1.6084944293514383,2.907227445700253
2.6366651486542847,6.375003471583712
3.224917900733088,6.131096833242682
9.592812102268795,7.408930397026596
6.379072858213708,5.320137175043859
1.0031386326621976,2.59850581443981
4.949064813784963,4.747161341255943
2.1783728377368603,5.869220745118382
5.860377707923041,5.05178883147434
9.617048141691592,8.35390154082598
5.408483347655329,3.5547539966419675
8.608917663215331,4.374272925773207
5.043713672451052,5.792400721828873
8.28181266105668,4.65555902698475
1.5139361750043674,3.469258330016644
9.794150844218995,8.536750171045544
6.544784986368882,2.210781597993005
2.9504347605932346,6.3714380898632275
9.825154621128313,8.867115880121485
7.067731135748447,4.8246825848268236
1.0271984262227618,2.531130910529999
7.254569143621492,3.7070192116800893
8.03192903638473,5.227599649460576
6.541424788902344,3.1773555640532116
4.107429072354837,6.426975838876206
3.15757382677353,7.110985957456622
6.553711132023774,3.034180535486066
7.810669642441946,2.414482672837427
4.5311385550460495,5.677589894166178
9.518341921203152,8.848256243473468
8.517880240003175,5.097039001742135
6.234293591461811,3.649995441778314
1.6589077015932623,2.6479058032067067
7.11616562540979,3.757165346062534
6.9723575902779675,3.6607310459562683
2.2026847533865777,3.8961653398543703
7.878751600751772,3.619277592609463
6.403265700707403,4.325765704171108
6.7847121110540325,3.42494233281305
7.375456151236675,2.887435861180359
1.688424370081946,1.4614915744822832
9.06447938926682,5.468560667670152
3.297179989411042,7.6938486754308935
8.749907078280268,6.534764867602839
7.535530582971311,3.027578002315347
3.8041830190713473,4.820229651874457
9.985452912242842,11.028351749252705
7.3912536831671485,4.039799594588714
1.391467041023167,2.757203547598145
1.7703213129386743,5.405199841502132
3.501908709992481,6.619277666841908
4.415279311553171,6.015172970205863
7.595133863103205,3.1766542281549737
5.461954399294299,4.1796642339217955
5.471861687729603,3.6172777289239777
2.576100032484179,5.259180502567278
8.43667149788524,4.601573675125455
8.448644409845565,4.952870492911127
3.865027533220131,5.39077584246013
7.8696966091918155,3.0720546556547994
2.669908574571865,6.129187405703952
8.763076937358484,5.983112916470303
4.09587591256598,4.890611416902005
1.113921205781061,0.608031546334508
5.968347513759911,2.4371465033437856
5.0164986852816495,3.8045800485889263
3.579357456390678,5.823042904644472
5.513887623122888,6.753479482165962
4.825007939343167,4.118555560341289
6.08116719536677,5.125904998073581
2.76638401018665,3.738614329133687
6.582687282843936,2.6670912664616675
4.971069699726204,5.801098362697
5.774604374520677,3.4265975634190475
7.417147262534145,3.414173643717173
4.206712698486612,5.827391634788872
8.712181989054981,7.014157680538051
3.2006654823535676,7.595074170947549
9.66065124486337,7.374793694297301
7.018279993483404,3.8215534261492263
7.792531993419152,2.6535479126197545
9.558603524679382,9.593665952429154
8.1482962375276,5.584967623338024
9.435937420266917,7.133204076035494
9.466517863355019,7.525950862110766
3.1328470135818,6.868362808772539
4.099902319051386,5.184898238088366
5.512249465993527,5.648832642670252
6.938331129501529,2.661565476281207
6.163456829739863,3.337613184929599
3.4053290336641213,5.275709048431761
4.138446083922963,5.608899767455226
9.02987584186407,4.393679377433542
8.13611291290048,4.921232288281811
3.849005626924556,6.759711906318551
7.039973505489853,3.0072311528133095
5.853241676622943,2.069634677056936
8.022221834633445,4.062989159995549
6.2011771196340675,3.039073766626474
9.473960103263002,8.514060725319915
9.968246768469148,9.207434745122699
4.326986539692701,5.735912348986521
7.614989270346512,3.2015906639790606
8.880622166245555,5.1108227780589734
8.487853311070314,6.350516607876621
4.945154277144809,5.218432770425964
4.131297930069984,4.542754970875743
1.9135170900390472,5.482644456122164
1.824613591447263,5.2150276285474
2.212453079155157,2.517752417605566
5.025277394050738,4.698395679530473
3.0823486858526388,5.727046185275787
1.25091799896435,3.1762883555536723
8.805586493356927,5.1171290195131345
2.2148196357826544,5.181011552721467
8.478412008459939,5.033072185462711
9.937024558591688,11.00322056782086
7.090818538141082,2.2316979752778288
9.285406200967978,8.163226581237812
6.006019106394328,1.9949395062772397
4.39403098399095,6.542446551690354
8.095415129938356,6.2845664361552105
4.184731033151793,4.726415575349845
1.5149190265887973,2.9762212508929906
4.294667950105165,6.546112806551537
7.968771563558564,5.844235684760344
1.0582169368814438,0.4342708994839679
9.891610674132634,9.49680326816339
2.7310395932451357,7.305979621993927
7.516394685118876,2.920504989208106
4.0394462503405855,7.387091679619571
5.228872370677172,4.118436623702243
4.214834941392832,4.6504656027568165
6.764748259876971,2.996424799392028
7.048208046203769,3.8091130426359756
3.8902402150338893,7.178631227539508
4.397098546765426,3.5596674280800857
8.666566909655401,4.198680637628968
4.553355694838354,5.371788026048468
6.477639853173749,5.449199997717852
3.0685063188337764,6.6228126661291595
5.773585927430621,5.2043917874132575
6.6540382052528555,4.644892192186191
8.064168909824897,2.421525329440498
5.929112627461335,3.854002782611391
7.224553884044084,1.514583013860805
7.641858087718527,2.0676025133904137
3.131953664823323,6.041910210024022
8.616984955489123,4.164070360958577
8.760538548888395,5.391762467183009
4.727880647411879,5.130436262472908
8.722895543965024,5.201214190306639
5.860028562155048,3.6380492551540318
4.079960875301797,5.865625426909621
8.149792802621509,4.333111098425529
1.3138113562448759,4.66815787378394
2.4793058544102196,5.793884465465467
7.104072987079123,2.0038061101651095
1.664480449560937,5.104436431848291
3.810198419908986,7.124160323023704
3.3527823151518352,6.0548244149453545
5.400296619209964,3.051667960615891
9.266314400572943,6.287669641292835
3.760290287642082,5.312804844047297
3.2726337434033947,6.199044876359143
9.637723279410281,7.733239734220551
4.712905523124741,5.81517606846712
7.673755110456827,3.8492329957999676
7.218070062475274,3.2818212288057778
7.557942355965437,3.088129706550736
7.596515382547148,3.863732302538309
2.240863994170242,5.9350118049973615
2.080669381957313,4.678649098559915
9.219947440940283,5.419064931635749
8.17129258842898,4.235884747213387
4.6773776994127,6.02824216756061
5.165949540276998,2.687895511673374
1.2129402350685976,2.494079342664222
5.016303251133477,5.1919749684802605
9.798428526556643,8.49324874015337
6.5416723152666485,1.9452824194417062
2.882850917753619,4.808079807336344
7.113220119814575,3.4025515174877716
8.975329755035458,4.695126816040929
3.1307285688386837,5.8991517219431575
4.16026540275058,6.0585585049768875
3.2300060449291372,6.547600191323109
5.424338028577911,3.040229404242161
7.131930421843942,2.9406163517438566
1.3645113801143576,2.388899634449024
1.726323227838098,3.3125608086391662
5.380914640997602,2.9713271794269422
4.934451357944647,3.580127794371071
3.978955926970425,5.6751045711343036
7.571138379246199,4.589221020076275
9.2939713748786,5.854211188512824
7.223910326199811,4.927185391973785
9.74776277415907,9.055044942257918
5.933907086030258,5.220202693203857
2.7976165799916206,7.041227888493655
4.576597568575183,5.894548097023383
7.4920468943856715,1.2698470954752619
7.514183310029397,3.4762804454762573
4.693568508394724,5.714504226464587
2.954064831745075,6.32448985206798
5.791912251139458,3.790989261778038
9.485913668595076,8.618490798974404
4.757181512818756,5.083527021474586
4.941383751691584,6.038129468073967
6.797235874510454,4.364520341570553
8.486892452392203,5.795898897873365
4.917608490335301,6.775791550466064
4.853623923499457,5.561857969329501
5.817840338409815,5.219197618877243
5.713211247909149,4.0388530823157165
1.3494844509445931,3.631939680659695
5.278376758226451,3.457003562149661
8.04530794750893,5.911345255102528
4.569192996658848,5.480687830608398
8.347700911263715,2.803011273540685
5.64804052348666,5.4245134281064225
4.1778329754429,5.898606978707095
2.286955146836717,6.5759950846448385
3.853504977872204,5.208461377509699
7.534878379399008,3.3695821531773404
5.054805454951809,5.997852607779217
7.019068373028688,2.2315683275558396
8.359300834839654,5.664923204171101
9.759025581273637,10.22738060904962
3.4523936537989344,5.409985442081766
9.355281058468703,7.344550691594972
3.3531990533258895,4.418126518685132
3.1559888024501843,6.324962497477754
7.646029187372406,3.5366020675036633
9.980888063150541,11.730502279179426
2.5986303214992805,4.270622076844136
9.263268885994407,7.096632465006197
2.2884724257340636,4.254961803344212
8.517826689523169,3.528111141055679
5.801564794806258,2.5801676923330543
1.1508684354359238,1.2032556307970372
9.989763128129612,11.013927763715536
2.7262393606230355,6.024875923355515
5.052153884065931,5.33774675780318
6.363945339035136,4.441124007460484
2.393370554810768,6.369187066600313
9.24103363299464,7.022660269418281
7.939388557753983,4.805430310445617
6.155086418453817,3.744940016744797
2.693536396701666,5.184469302342137
9.865551246394581,8.493826836585152
4.630602220588234,6.870589179357625
2.946841785170518,6.576848796103215
1.2225538098753503,2.9303309948077
4.675386969359219,5.171727295608692
3.206449255953797,5.570867479532169
4.1922796718517645,6.321234945333517
2.167208823313096,3.8653127281334916
3.176599839473206,4.793099358444147
2.6429353915572693,5.54545569710258
7.420880011410026,3.982077433019477
5.472777005369923,5.288574122115613
2.0919468009647955,4.405369869657236
1.5050920233381677,2.45884812341284
9.668954977291683,8.521776761830278
8.49476203409657,4.571933823016146
6.559359790419743,4.320019813789522
2.4305222644666094,5.610542832212461
1.0532726316894536,1.253006788346388
5.186788242850349,4.628359782581527
2.609159728198702,7.018746477861759
8.399852280809966,4.978503919346101
8.369950418927115,3.5402031694941964
4.516002077736931,4.4837909765240935
4.873372076014942,4.761338892804763
2.4224790273701347,4.288115838719459
3.722404690712007,4.793455693647258
2.872425716820606,6.274771999462184
9.649751347508566,7.829058212954626
3.1921280226051016,5.699258087630263
8.763561444455345,5.4803303356624316
3.3206331174960306,5.514757111441392
1.4153484697641683,3.4201040921989443
7.186383997094034,2.6946269057983967
4.7889879250338945,3.6475646566292363
8.1556742676324,3.1180949668558258
4.833272652929711,5.612092786812811
5.203471731623784,4.415821048523165
1.3507569965660413,1.4954633423041699
2.0200273826344057,4.231948848258664
1.5575752480461182,2.824988465238212
6.246935974715756,4.2964036587770895
1.9514088728461805,3.5552592428081367
4.220564180180389,6.17143985975258
5.987845278105247,4.253005333242697
8.303985258955773,4.2632975967115545
7.280436997537698,3.0387422926240046
1.5160728994244101,2.2580031305848163
6.967087726763944,1.830103752718055
5.4669779483156855,5.189817365357738
5.2550291178648845,5.9310598690621275
3.716465085284647,4.384522617383656
2.722167609396639,6.103768219489428
8.023839947091037,1.959003553267324
1.3313514336970016,2.269716068750028
4.252276746633482,4.702256478631722
3.270768153927618,5.179137635424658
3.0884171345474205,5.267063212326444
9.485721399002038,7.308633116524198
4.942992036881531,6.161013838019252
4.001271600756173,5.000148241901156
3.5502546967739352,7.2766883163671325
5.539421835389429,4.351400363327118
8.184384306762261,4.627644246664188
9.841761295525219,9.217485555882496
6.50409401663225,3.4651619312933915
3.6451723167963537,7.0908266894972805
5.898532818903565,6.311948316494584
9.08657262554371,7.865181409107537
5.456535203836263,5.180211078011884
1.2844777281369946,2.2539941318366172
7.732722916129128,4.373304327858735
3.977819834239274,6.581643329486819
8.097202096982896,2.863490287861045
1.7206782289749665,3.3162287411972575
8.151370486690723,2.698739879941892
4.614057651708104,5.85598714777068
4.443692484124119,4.551532564438197
6.295675356950983,5.505478805332894
2.387639951913839,5.364289903839992
4.20492440990275,5.492453954776165
9.221900336703458,7.383117316026626
7.187486935937697,4.19996300439163
9.931317133271817,9.186027632611156
8.18489179148224,4.447333123485831
2.7690734501960157,3.7412845146251796
8.964573019459491,5.8772884434291495
8.906536923506247,4.598152204185763
4.677634039820596,4.363450403294217
4.557661144570984,5.6422303450203914
7.222276915654192,3.970918000058516
4.066848987060084,7.4317437562339315
